"","SiteID","Usage","date"
"5168",1873,120,2022-07-31
"5169",1873,107,2022-08-31
"5170",1873,30,2022-09-30
"5171",1874,6,2022-04-30
"5172",1874,9,2022-05-31
"5173",1874,9,2022-06-30
"5174",1874,8,2022-07-31
"5175",1874,10,2022-08-31
"5176",1874,7,2022-09-30
"5177",1875,3,2022-04-30
"5178",1875,4,2022-05-31
"5179",1875,5,2022-06-30
"5180",1875,41,2022-07-31
"5181",1875,67,2022-08-31
"5182",1875,8,2022-09-30
"5183",1876,4,2022-04-30
"5184",1876,9,2022-05-31
"5185",1876,57,2022-06-30
"5186",1876,80,2022-07-31
"5187",1876,61,2022-08-31
"5188",1876,48,2022-09-30
"5189",1877,2,2022-04-30
"5190",1877,2,2022-05-31
"5191",1877,6,2022-06-30
"5192",1877,4,2022-07-31
"5193",1877,2,2022-08-31
"5194",1877,2,2022-09-30
"5195",1878,20,2022-04-30
"5196",1878,23,2022-05-31
"5197",1878,30,2022-06-30
"5198",1878,46,2022-07-31
"5199",1878,59,2022-08-31
"5200",1878,20,2022-09-30
"5201",1879,1,2022-04-30
"5202",1879,3,2022-05-31
"5203",1879,20,2022-06-30
"5204",1879,21,2022-07-31
"5205",1879,10,2022-08-31
"5206",1879,18,2022-09-30
"5207",1880,0,2022-04-30
"5208",1880,46,2022-05-31
"5209",1880,11,2022-06-30
"5210",1880,5,2022-07-31
"5211",1880,8,2022-08-31
"5212",1880,5,2022-09-30
"5213",1881,3,2022-04-30
"5214",1881,2,2022-05-31
"5215",1881,4,2022-06-30
"5216",1881,7,2022-07-31
"5217",1881,4,2022-08-31
"5218",1881,3,2022-09-30
"5219",1882,1,2022-04-30
"5220",1882,3,2022-05-31
"5221",1882,5,2022-06-30
"5222",1882,4,2022-07-31
"5223",1882,0,2022-08-31
"5224",1882,8,2022-09-30
"5225",1883,3,2022-04-30
"5226",1883,2,2022-05-31
"5227",1883,0,2022-06-30
"5228",1883,0,2022-07-31
"5229",1883,15,2022-08-31
"5230",1883,0,2022-09-30
"5231",1884,0,2022-08-31
"5232",1884,0,2022-08-31
"5233",1884,2,2022-09-30
"5234",1885,0,2022-04-30
"5235",1885,13,2022-05-31
"5236",1885,0,2022-06-30
"5237",1885,0,2022-07-31
"5238",1885,0,2022-08-31
"5239",1885,18,2022-09-30
"5240",1886,4,2022-04-30
"5241",1886,4,2022-05-31
"5242",1886,33,2022-06-30
"5243",1886,26,2022-07-31
"5244",1886,51,2022-08-31
"5245",1886,18,2022-09-30
"5246",1887,0,2022-04-30
"5247",1887,1,2022-05-31
"5248",1887,1,2022-06-30
"5249",1887,0,2022-07-31
"5250",1887,1,2022-08-31
"5251",1887,1,2022-09-30
"5252",1888,6,2022-04-30
"5253",1888,6,2022-05-31
"5254",1888,11,2022-06-30
"5255",1888,48,2022-07-31
"5256",1888,46,2022-08-31
"5257",1888,33,2022-09-30
"5258",1889,2,2022-04-30
"5259",1889,6,2022-05-31
"5260",1889,55,2022-06-30
"5261",1889,50,2022-07-31
"5262",1889,61,2022-08-31
"5263",1889,31,2022-09-30
"5264",1890,2,2022-04-30
"5265",1890,2,2022-05-31
"5266",1890,3,2022-06-30
"5267",1890,1,2022-07-31
"5268",1890,2,2022-08-31
"5269",1890,1,2022-09-30
"5270",1891,6,2022-04-30
"5271",1891,6,2022-05-31
"5272",1891,10,2022-06-30
"5273",1891,8,2022-07-31
"5274",1891,10,2022-08-31
"5275",1891,6,2022-09-30
"5276",1892,2,2022-04-30
"5277",1892,5,2022-05-31
"5278",1892,27,2022-06-30
"5279",1892,0,2022-07-31
"5280",1892,41,2022-08-31
"5281",1893,0,2022-08-31
"5282",1893,0,2022-08-31
"5283",1892,0,2022-09-30
"5284",1893,7,2022-09-30
"5285",1894,5,2022-04-30
"5286",1894,5,2022-05-31
"5287",1894,6,2022-06-30
"5288",1894,7,2022-07-31
"5289",1894,5,2022-08-31
"5290",1894,5,2022-09-30
"5291",1895,2,2022-04-30
"5292",1895,3,2022-05-31
"5293",1895,12,2022-06-30
"5294",1895,34,2022-07-31
"5295",1895,62,2022-08-31
"5296",1895,41,2022-09-30
"5297",1896,0,2022-04-30
"5298",1896,0,2022-05-31
"5299",1896,0,2022-06-30
"5300",1896,78,2022-07-31
"5301",1896,0,2022-08-31
"5302",1896,0,2022-09-30
"5303",1897,3,2022-04-30
"5304",1897,2,2022-05-31
"5305",1897,20,2022-06-30
"5306",1897,42,2022-07-31
"5307",1897,66,2022-08-31
"5308",1897,46,2022-09-30
"5309",1898,5,2022-04-30
"5310",1898,5,2022-05-31
"5311",1898,9,2022-06-30
"5312",1898,5,2022-07-31
"5313",1898,7,2022-08-31
"5314",1898,6,2022-09-30
"5315",1899,2,2022-04-30
"5316",1899,3,2022-05-31
"5317",1899,33,2022-06-30
"5318",1899,26,2022-07-31
"5319",1899,49,2022-08-31
"5320",1899,32,2022-09-30
"5321",1900,45,2022-04-30
"5322",1900,10,2022-05-31
"5323",1900,27,2022-06-30
"5324",1900,30,2022-07-31
"5325",1900,35,2022-08-31
"5326",1900,32,2022-09-30
"5327",1901,5,2022-04-30
"5328",1901,7,2022-05-31
"5329",1901,37,2022-06-30
"5330",1901,61,2022-07-31
"5331",1901,75,2022-08-31
"5332",1901,44,2022-09-30
"5333",1902,5,2022-04-30
"5334",1902,3,2022-05-31
"5335",1902,26,2022-06-30
"5336",1902,41,2022-07-31
"5337",1902,51,2022-08-31
"5338",1902,25,2022-09-30
"5339",1903,3,2022-04-30
"5340",1903,2,2022-05-31
"5341",1903,4,2022-06-30
"5342",1903,2,2022-07-31
"5343",1903,2,2022-08-31
"5344",1903,6,2022-09-30
"5345",1904,0,2022-04-30
"5346",1904,0,2022-05-31
"5347",1904,0,2022-06-30
"5348",1904,49,2022-07-31
"5349",1904,8,2022-08-31
"5350",1904,0,2022-09-30
"5351",1905,0,2022-04-30
"5352",1905,0,2022-05-31
"5353",1905,0,2022-06-30
"5354",1905,396,2022-07-31
"5355",1905,0,2022-08-31
"5356",1905,0,2022-09-30
"5357",1906,3,2022-04-30
"5358",1906,0,2022-05-31
"5359",1906,10,2022-06-30
"5360",1906,3,2022-07-31
"5361",1906,5,2022-08-31
"5362",1906,4,2022-09-30
"5363",1907,3,2022-04-30
"5364",1907,9,2022-05-31
"5365",1907,34,2022-06-30
"5366",1907,67,2022-07-31
"5367",1907,58,2022-08-31
"5368",1907,52,2022-09-30
"5369",1908,4,2022-04-30
"5370",1908,5,2022-05-31
"5371",1908,10,2022-06-30
"5372",1908,10,2022-07-31
"5373",1908,14,2022-08-31
"5374",1908,10,2022-09-30
"5375",1909,4,2022-04-30
"5376",1909,0,2022-05-31
"5377",1909,0,2022-06-30
"5378",1909,12,2022-07-31
"5379",1909,4,2022-08-31
"5380",1909,8,2022-09-30
"5381",1910,1,2022-04-30
"5382",1910,2,2022-05-31
"5383",1910,20,2022-06-30
"5384",1910,21,2022-07-31
"5385",1910,89,2022-08-31
"5386",1910,60,2022-09-30
"5387",1911,6,2022-04-30
"5388",1911,5,2022-05-31
"5389",1911,8,2022-06-30
"5390",1911,4,2022-07-31
"5391",1911,6,2022-08-31
"5392",1911,5,2022-09-30
"5393",1912,4,2022-04-30
"5394",1912,5,2022-05-31
"5395",1912,8,2022-06-30
"5396",1912,7,2022-07-31
"5397",1912,7,2022-08-31
"5398",1912,5,2022-09-30
"5399",1913,2,2022-04-30
"5400",1913,2,2022-05-31
"5401",1913,4,2022-06-30
"5402",1913,3,2022-07-31
"5403",1913,4,2022-08-31
"5404",1913,2,2022-09-30
"5405",1914,3,2022-04-30
"5406",1914,2,2022-05-31
"5407",1914,3,2022-06-30
"5408",1914,2,2022-07-31
"5409",1914,0,2022-08-31
"5410",1914,0,2022-09-30
"5411",1915,0,2022-04-30
"5412",1915,0,2022-05-31
"5413",1915,0,2022-06-30
"5414",1915,0,2022-07-31
"5415",1915,0,2022-08-31
"5416",1915,0,2022-09-30
"5417",1916,1,2022-04-30
"5418",1916,2,2022-05-31
"5419",1916,24,2022-06-30
"5420",1916,43,2022-07-31
"5421",1916,42,2022-08-31
"5422",1916,24,2022-09-30
"5423",1917,20,2022-04-30
"5424",1917,20,2022-05-31
"5425",1917,48,2022-06-30
"5426",1917,62,2022-07-31
"5427",1917,93,2022-08-31
"5428",1917,73,2022-09-30
"5429",1918,0,2022-04-30
"5430",1918,1,2022-05-31
"5431",1918,1,2022-06-30
"5432",1918,33,2022-07-31
"5433",1918,62,2022-08-31
"5434",1918,54,2022-09-30
"5435",1919,3,2022-04-30
"5436",1919,2,2022-05-31
"5437",1919,3,2022-06-30
"5438",1919,4,2022-07-31
"5439",1919,3,2022-08-31
"5440",1919,3,2022-09-30
"5441",1920,6,2022-04-30
"5442",1920,14,2022-05-31
"5443",1920,48,2022-06-30
"5444",1920,57,2022-07-31
"5445",1920,54,2022-08-31
"5446",1920,39,2022-09-30
"5447",1921,3,2022-04-30
"5448",1921,4,2022-05-31
"5449",1921,4,2022-06-30
"5450",1921,2,2022-07-31
"5451",1921,5,2022-08-31
"5452",1921,5,2022-09-30
"5453",1922,3,2022-04-30
"5454",1922,19,2022-05-31
"5455",1922,31,2022-06-30
"5456",1922,24,2022-07-31
"5457",1922,21,2022-08-31
"5458",1922,16,2022-09-30
"5459",1923,7,2022-04-30
"5460",1923,9,2022-05-31
"5461",1923,5,2022-06-30
"5462",1923,1,2022-07-31
"5463",1923,1,2022-08-31
"5464",1923,0,2022-09-30
"5465",1924,5,2022-04-30
"5466",1924,5,2022-05-31
"5467",1924,7,2022-06-30
"5468",1924,5,2022-07-31
"5469",1924,6,2022-08-31
"5470",1924,5,2022-09-30
"5471",1925,2,2022-04-30
"5472",1925,4,2022-05-31
"5473",1925,6,2022-06-30
"5474",1925,5,2022-07-31
"5475",1925,5,2022-08-31
"5476",1925,5,2022-09-30
"5477",1926,6,2022-04-30
"5478",1926,7,2022-05-31
"5479",1926,7,2022-06-30
"5480",1926,8,2022-07-31
"5481",1926,7,2022-08-31
"5482",1926,7,2022-09-30
"5483",1927,5,2022-04-30
"5484",1927,9,2022-05-31
"5485",1927,30,2022-06-30
"5486",1927,48,2022-07-31
"5487",1927,59,2022-08-31
"5488",1927,35,2022-09-30
"5489",1928,5,2022-04-30
"5490",1928,8,2022-05-31
"5491",1928,52,2022-06-30
"5492",1928,141,2022-07-31
"5493",1928,68,2022-08-31
"5494",1928,75,2022-09-30
"5495",1929,0,2022-04-30
"5496",1929,25,2022-05-31
"5497",1929,28,2022-06-30
"5498",1929,0,2022-07-31
"5499",1929,99,2022-08-31
"5500",1929,0,2022-09-30
"5501",1930,1,2022-04-30
"5502",1930,3,2022-05-31
"5503",1930,2,2022-06-30
"5504",1930,2,2022-07-31
"5505",1930,3,2022-08-31
"5506",1930,3,2022-09-30
"5507",1931,0,2022-04-30
"5508",1931,50,2022-05-31
"5509",1931,0,2022-06-30
"5510",1931,15,2022-07-31
"5511",1931,7,2022-08-31
"5512",1931,7,2022-09-30
"5513",1932,4,2022-04-30
"5514",1932,3,2022-05-31
"5515",1932,25,2022-06-30
"5516",1932,31,2022-07-31
"5517",1932,20,2022-08-31
"5518",1932,11,2022-09-30
"5519",1933,1,2022-04-30
"5520",1933,3,2022-05-31
"5521",1933,3,2022-06-30
"5522",1933,4,2022-07-31
"5523",1933,4,2022-08-31
"5524",1933,3,2022-09-30
"5525",1934,4,2022-04-30
"5526",1934,7,2022-05-31
"5527",1934,25,2022-06-30
"5528",1934,58,2022-07-31
"5529",1934,50,2022-08-31
"5530",1934,26,2022-09-30
"5531",1935,4,2022-04-30
"5532",1935,4,2022-05-31
"5533",1935,31,2022-06-30
"5534",1935,39,2022-07-31
"5535",1935,48,2022-08-31
"5536",1935,31,2022-09-30
"5537",1936,0,2022-04-30
"5538",1936,0,2022-05-31
"5539",1936,0,2022-06-30
"5540",1936,28,2022-07-31
"5541",1936,8,2022-08-31
"5542",1936,5,2022-09-30
"5543",1937,0,2022-04-30
"5544",1937,0,2022-05-31
"5545",1937,0,2022-06-30
"5546",1937,0,2022-07-31
"5547",1937,52,2022-08-31
"5548",1937,0,2022-09-30
"5549",1938,0,2022-04-30
"5550",1938,0,2022-05-31
"5551",1938,0,2022-06-30
"5552",1938,0,2022-07-31
"5553",1938,0,2022-08-31
"5554",1938,0,2022-09-30
"5555",1939,7,2022-04-30
"5556",1939,5,2022-05-31
"5557",1939,6,2022-06-30
"5558",1939,5,2022-07-31
"5559",1939,5,2022-08-31
"5560",1939,4,2022-09-30
"5561",1940,6,2022-04-30
"5562",1940,6,2022-05-31
"5563",1940,10,2022-06-30
"5564",1940,7,2022-07-31
"5565",1940,8,2022-08-31
"5566",1940,8,2022-09-30
"5567",1941,0,2022-04-30
"5568",1941,0,2022-04-30
"5569",1941,0,2022-05-31
"5570",1941,0,2022-06-30
"5571",1941,0,2022-07-31
"5572",1941,0,2022-08-31
"5573",1941,0,2022-09-30
"5574",1942,7,2022-04-30
"5575",1942,5,2022-05-31
"5576",1942,27,2022-06-30
"5577",1942,0,2022-07-31
"5578",1942,98,2022-08-31
"5579",1942,29,2022-09-30
"5580",1943,5,2022-04-30
"5581",1943,6,2022-05-31
"5582",1943,8,2022-06-30
"5583",1943,7,2022-07-31
"5584",1943,9,2022-08-31
"5585",1943,7,2022-09-30
"5586",1944,0,2022-04-30
"5587",1944,0,2022-05-31
"5588",1944,0,2022-06-30
"5589",1944,0,2022-07-31
"5590",1944,37,2022-08-31
"5591",1944,6,2022-09-30
"5592",1945,0,2022-04-30
"5593",1945,70,2022-05-31
"5594",1945,10,2022-06-30
"5595",1945,9,2022-07-31
"5596",1945,10,2022-08-31
"5597",1945,8,2022-09-30
"5598",1946,0,2022-04-30
"5599",1947,0,2022-04-30
"5600",1947,0,2022-05-31
"5601",1947,21,2022-06-30
"5602",1947,0,2022-07-31
"5603",1947,14,2022-08-31
"5604",1947,6,2022-09-30
"5605",1948,5,2022-04-30
"5606",1948,5,2022-05-31
"5607",1948,6,2022-06-30
"5608",1948,30,2022-07-31
"5609",1948,135,2022-08-31
"5610",1948,36,2022-09-30
"5611",1949,9,2022-04-30
"5612",1949,10,2022-05-31
"5613",1949,17,2022-06-30
"5614",1949,12,2022-07-31
"5615",1949,12,2022-08-31
"5616",1949,9,2022-09-30
"5617",1950,3,2022-04-30
"5618",1950,4,2022-05-31
"5619",1950,8,2022-06-30
"5620",1950,4,2022-07-31
"5621",1950,6,2022-08-31
"5622",1950,4,2022-09-30
"5623",1951,0,2022-04-30
"5624",1951,0,2022-05-31
"5625",1951,119,2022-06-30
"5626",1951,0,2022-07-31
"5627",1951,12,2022-08-31
"5628",1951,4,2022-09-30
"5629",1952,3,2022-04-30
"5630",1952,3,2022-05-31
"5631",1952,3,2022-06-30
"5632",1952,3,2022-07-31
"5633",1952,4,2022-08-31
"5634",1952,2,2022-09-30
"5635",1953,4,2022-04-30
"5636",1953,9,2022-05-31
"5637",1953,55,2022-06-30
"5638",1953,30,2022-07-31
"5639",1953,60,2022-08-31
"5640",1953,50,2022-09-30
"5641",1954,1,2022-04-30
"5642",1954,6,2022-05-31
"5643",1954,30,2022-06-30
"5644",1954,9,2022-07-31
"5645",1954,6,2022-08-31
"5646",1954,3,2022-09-30
"5647",1955,3,2022-04-30
"5648",1955,11,2022-05-31
"5649",1955,30,2022-06-30
"5650",1955,0,2022-07-31
"5651",1956,4,2022-04-30
"5652",1956,6,2022-05-31
"5653",1956,25,2022-06-30
"5654",1956,56,2022-07-31
"5655",1956,51,2022-08-31
"5656",1956,38,2022-09-30
"5657",1957,1,2022-04-30
"5658",1957,7,2022-05-31
"5659",1957,23,2022-06-30
"5660",1957,36,2022-07-31
"5661",1957,67,2022-08-31
"5662",1957,31,2022-09-30
"5663",1958,7,2022-04-30
"5664",1958,14,2022-05-31
"5665",1958,38,2022-06-30
"5666",1958,42,2022-07-31
"5667",1958,50,2022-08-31
"5668",1958,31,2022-09-30
"5669",1959,2,2022-04-30
"5670",1959,3,2022-05-31
"5671",1959,10,2022-06-30
"5672",1959,22,2022-07-31
"5673",1959,25,2022-08-31
"5674",1959,13,2022-09-30
"5675",1960,13,2022-04-30
"5676",1960,7,2022-05-31
"5677",1960,98,2022-06-30
"5678",1960,97,2022-07-31
"5679",1960,158,2022-08-31
"5680",1960,89,2022-09-30
"5681",1961,6,2022-04-30
"5682",1961,6,2022-05-31
"5683",1961,8,2022-06-30
"5684",1961,7,2022-07-31
"5685",1961,8,2022-08-31
"5686",1961,6,2022-09-30
"5687",1962,0,2022-04-30
"5688",1962,3,2022-05-31
"5689",1962,18,2022-06-30
"5690",1962,24,2022-07-31
"5691",1962,21,2022-08-31
"5692",1962,15,2022-09-30
"5693",1963,4,2022-04-30
"5694",1963,7,2022-05-31
"5695",1963,43,2022-06-30
"5696",1963,61,2022-07-31
"5697",1963,70,2022-08-31
"5698",1963,32,2022-09-30
"5699",1964,4,2022-04-30
"5700",1964,4,2022-05-31
"5701",1964,12,2022-06-30
"5702",1964,6,2022-07-31
"5703",1964,14,2022-08-31
"5704",1964,9,2022-09-30
"5705",1965,5,2022-04-30
"5706",1965,5,2022-05-31
"5707",1965,28,2022-06-30
"5708",1965,31,2022-07-31
"5709",1965,39,2022-08-31
"5710",1965,33,2022-09-30
"5711",1966,5,2022-04-30
"5712",1966,4,2022-05-31
"5713",1966,9,2022-06-30
"5714",1966,8,2022-07-31
"5715",1966,12,2022-08-31
"5716",1966,21,2022-09-30
"5717",1967,1,2022-04-30
"5718",1967,0,2022-05-31
"5719",1967,0,2022-06-30
"5720",1967,8,2022-07-31
"5721",1967,4,2022-08-31
"5722",1967,2,2022-09-30
"5723",1968,3,2022-04-30
"5724",1968,4,2022-05-31
"5725",1968,5,2022-06-30
"5726",1968,4,2022-07-31
"5727",1968,7,2022-08-31
"5728",1968,4,2022-09-30
"5729",1969,3,2022-04-30
"5730",1969,25,2022-04-30
"5731",1969,1,2022-05-31
"5732",1969,23,2022-05-31
"5733",1969,26,2022-06-30
"5734",1969,31,2022-06-30
"5735",1969,11,2022-07-31
"5736",1969,20,2022-07-31
"5737",1969,27,2022-08-31
"5738",1969,33,2022-08-31
"5739",1969,26,2022-09-30
"5740",1969,28,2022-09-30
"5741",1970,5,2022-04-30
"5742",1970,7,2022-05-31
"5743",1970,43,2022-06-30
"5744",1970,33,2022-07-31
"5745",1970,76,2022-08-31
"5746",1970,48,2022-09-30
"5747",1971,5,2022-04-30
"5748",1971,6,2022-05-31
"5749",1971,0,2022-06-30
"5750",1971,18,2022-07-31
"5751",1971,7,2022-08-31
"5752",1971,6,2022-09-30
"5753",1972,3,2022-04-30
"5754",1972,3,2022-05-31
"5755",1972,24,2022-06-30
"5756",1972,33,2022-07-31
"5757",1972,46,2022-08-31
"5758",1972,26,2022-09-30
"5759",1973,0,2022-04-30
"5760",1973,0,2022-05-31
"5761",1973,0,2022-06-30
"5762",1973,0,2022-07-31
"5763",1973,161,2022-08-31
"5764",1973,47,2022-09-30
"5765",1974,2,2022-04-30
"5766",1974,1,2022-05-31
"5767",1974,1,2022-06-30
"5768",1974,1,2022-07-31
"5769",1974,1,2022-08-31
"5770",1974,1,2022-09-30
"5771",1975,0,2022-04-30
"5772",1975,0,2022-05-31
"5773",1975,0,2022-05-31
"5774",1975,26,2022-05-31
"5775",1975,13,2022-06-30
"5776",1975,31,2022-07-31
"5777",1975,33,2022-08-31
"5778",1975,20,2022-09-30
"5779",1976,2,2022-04-30
"5780",1976,3,2022-05-31
"5781",1976,8,2022-06-30
"5782",1976,13,2022-07-31
"5783",1976,10,2022-08-31
"5784",1976,7,2022-09-30
"5785",1977,5,2022-04-30
"5786",1977,4,2022-05-31
"5787",1977,4,2022-06-30
"5788",1977,6,2022-07-31
"5789",1977,7,2022-08-31
"5790",1977,4,2022-09-30
"5791",1978,3,2022-04-30
"5792",1978,13,2022-05-31
"5793",1978,69,2022-06-30
"5794",1978,67,2022-07-31
"5795",1978,174,2022-08-31
"5796",1978,0,2022-09-30
"5797",1979,2,2022-04-30
"5798",1979,3,2022-05-31
"5799",1979,3,2022-06-30
"5800",1979,2,2022-07-31
"5801",1979,3,2022-08-31
"5802",1979,3,2022-09-30
"5803",1980,6,2022-04-30
"5804",1980,8,2022-05-31
"5805",1980,92,2022-06-30
"5806",1980,79,2022-07-31
"5807",1980,18,2022-08-31
"5808",1980,17,2022-09-30
"5809",1981,0,2022-04-30
"5810",1981,0,2022-05-31
"5811",1981,0,2022-06-30
"5812",1981,0,2022-07-31
"5813",1981,0,2022-08-31
"5814",1981,0,2022-09-30
"5815",1982,3,2022-04-30
"5816",1982,2,2022-05-31
"5817",1982,24,2022-06-30
"5818",1982,50,2022-07-31
"5819",1982,40,2022-08-31
"5820",1982,31,2022-09-30
"5821",1983,1,2022-04-30
"5822",1983,0,2022-05-31
"5823",1983,1,2022-06-30
"5824",1983,1,2022-07-31
"5825",1983,1,2022-08-31
"5826",1983,1,2022-09-30
"5827",1984,1,2022-04-30
"5828",1984,1,2022-05-31
"5829",1984,10,2022-06-30
"5830",1984,10,2022-07-31
"5831",1984,13,2022-08-31
"5832",1984,20,2022-09-30
"5833",1985,3,2022-04-30
"5834",1985,7,2022-05-31
"5835",1985,89,2022-06-30
"5836",1985,159,2022-07-31
"5837",1985,160,2022-08-31
"5838",1985,153,2022-09-30
"5839",1986,12,2022-04-30
"5840",1986,7,2022-05-31
"5841",1986,7,2022-06-30
"5842",1986,7,2022-07-31
"5843",1986,8,2022-08-31
"5844",1986,0,2022-09-30
"5845",1987,6,2022-04-30
"5846",1987,0,2022-05-31
"5847",1987,17,2022-06-30
"5848",1987,20,2022-07-31
"5849",1987,59,2022-08-31
"5850",1987,8,2022-09-30
"5851",1988,9,2022-04-30
"5852",1988,6,2022-05-31
"5853",1988,9,2022-06-30
"5854",1988,7,2022-07-31
"5855",1988,10,2022-08-31
"5856",1988,6,2022-09-30
"5857",1989,7,2022-04-30
"5858",1989,7,2022-05-31
"5859",1989,0,2022-06-30
"5860",1989,92,2022-07-31
"5861",1989,77,2022-08-31
"5862",1989,34,2022-09-30
"5863",1990,2,2022-04-30
"5864",1990,3,2022-05-31
"5865",1990,58,2022-06-30
"5866",1990,64,2022-07-31
"5867",1990,79,2022-08-31
"5868",1990,36,2022-09-30
"5869",1991,0,2022-04-30
"5870",1991,34,2022-05-31
"5871",1991,0,2022-06-30
"5872",1991,0,2022-07-31
"5873",1991,0,2022-08-31
"5874",1991,0,2022-09-30
"5875",1992,0,2022-07-31
"5876",1992,5,2022-07-31
"5877",1992,9,2022-08-31
"5878",1992,7,2022-09-30
"5879",26,3,2022-04-30
"5880",26,10,2022-05-31
"5881",26,24,2022-06-30
"5882",26,23,2022-07-31
"5883",26,29,2022-08-31
"5884",26,14,2022-09-30
"5885",1993,6,2022-04-30
"5886",1993,5,2022-05-31
"5887",1993,14,2022-06-30
"5888",1993,29,2022-07-31
"5889",1993,41,2022-08-31
"5890",1993,12,2022-09-30
"5891",1994,5,2022-04-30
"5892",1994,6,2022-05-31
"5893",1994,9,2022-06-30
"5894",1994,5,2022-07-31
"5895",1994,5,2022-08-31
"5896",1994,5,2022-09-30
"5897",1995,0,2022-04-30
"5898",1995,0,2022-05-31
"5899",1995,0,2022-06-30
"5900",1995,0,2022-07-31
"5901",1995,11,2022-08-31
"5902",1995,1,2022-09-30
"5903",1996,2,2022-04-30
"5904",1996,2,2022-05-31
"5905",1996,5,2022-06-30
"5906",1996,3,2022-07-31
"5907",1996,3,2022-08-31
"5908",1996,4,2022-09-30
"5909",1997,0,2022-04-30
"5910",1997,0,2022-05-31
"5911",1997,31,2022-06-30
"5912",1997,12,2022-07-31
"5913",1997,19,2022-08-31
"5914",1997,0,2022-09-30
"5915",1998,3,2022-04-30
"5916",1998,2,2022-05-31
"5917",1998,4,2022-06-30
"5918",1998,7,2022-07-31
"5919",1998,6,2022-08-31
"5920",1998,3,2022-09-30
"5921",1999,2,2022-04-30
"5922",1999,2,2022-05-31
"5923",1999,4,2022-06-30
"5924",1999,2,2022-07-31
"5925",1999,4,2022-08-31
"5926",1999,3,2022-09-30
"5927",2000,5,2022-04-30
"5928",2000,8,2022-05-31
"5929",2000,43,2022-06-30
"5930",2000,42,2022-07-31
"5931",2000,63,2022-08-31
"5932",2000,34,2022-09-30
"5933",2001,4,2022-04-30
"5934",2001,4,2022-05-31
"5935",2001,20,2022-06-30
"5936",2001,69,2022-07-31
"5937",2001,51,2022-08-31
"5938",2001,12,2022-09-30
"5939",2002,7,2022-04-30
"5940",2002,7,2022-05-31
"5941",2002,12,2022-06-30
"5942",2002,5,2022-07-31
"5943",2002,9,2022-08-31
"5944",2002,6,2022-09-30
"5945",2003,4,2022-04-30
"5946",2003,12,2022-05-31
"5947",2003,113,2022-06-30
"5948",2003,142,2022-07-31
"5949",2003,176,2022-08-31
"5950",2003,123,2022-09-30
"5951",2004,3,2022-04-30
"5952",2004,10,2022-05-31
"5953",2004,18,2022-06-30
"5954",2004,22,2022-07-31
"5955",2004,15,2022-08-31
"5956",2004,10,2022-09-30
"5957",2005,3,2022-04-30
"5958",2005,4,2022-05-31
"5959",2005,16,2022-06-30
"5960",2005,21,2022-07-31
"5961",2005,8,2022-08-31
"5962",2005,11,2022-09-30
"5963",2006,2,2022-04-30
"5964",2006,1,2022-05-31
"5965",2006,2,2022-06-30
"5966",2006,1,2022-07-31
"5967",2006,5,2022-08-31
"5968",2006,4,2022-09-30
"5969",2007,0,2022-04-30
"5970",2007,0,2022-05-31
"5971",2007,0,2022-06-30
"5972",2007,0,2022-07-31
"5973",2007,0,2022-08-31
"5974",2007,0,2022-09-30
"5975",2008,4,2022-04-30
"5976",2008,5,2022-05-31
"5977",2008,5,2022-06-30
"5978",2008,4,2022-07-31
"5979",2008,4,2022-08-31
"5980",2008,5,2022-09-30
"5981",2009,4,2022-04-30
"5982",2009,5,2022-05-31
"5983",2009,18,2022-06-30
"5984",2009,31,2022-07-31
"5985",2009,30,2022-08-31
"5986",2009,22,2022-09-30
"5987",2,4,2022-04-30
"5988",2,6,2022-05-31
"5989",2,34,2022-06-30
"5990",2,33,2022-07-31
"5991",2,37,2022-08-31
"5992",2,34,2022-09-30
"5993",2010,2,2022-04-30
"5994",2010,3,2022-05-31
"5995",2010,35,2022-06-30
"5996",2010,53,2022-07-31
"5997",2010,61,2022-08-31
"5998",2010,30,2022-09-30
"5999",2011,0,2022-04-30
"6000",2011,0,2022-05-31
"6001",2011,0,2022-06-30
"6002",2011,0,2022-07-31
"6003",2011,0,2022-08-31
"6004",2011,0,2022-09-30
"6005",2012,3,2022-04-30
"6006",2012,3,2022-05-31
"6007",2012,4,2022-06-30
"6008",2012,4,2022-07-31
"6009",2012,5,2022-08-31
"6010",2012,3,2022-09-30
"6011",2013,0,2022-04-30
"6012",2013,2,2022-05-31
"6013",2013,3,2022-06-30
"6014",2013,1,2022-07-31
"6015",2013,2,2022-08-31
"6016",2013,2,2022-09-30
"6017",2014,2,2022-04-30
"6018",2014,2,2022-05-31
"6019",2014,2,2022-06-30
"6020",2014,1,2022-07-31
"6021",2014,2,2022-08-31
"6022",2014,1,2022-09-30
"6023",36,2,2022-04-30
"6024",36,1,2022-05-31
"6025",36,7,2022-06-30
"6026",36,11,2022-07-31
"6027",36,14,2022-08-31
"6028",36,11,2022-09-30
"6029",2015,4,2022-04-30
"6030",2015,4,2022-05-31
"6031",2015,33,2022-06-30
"6032",2015,40,2022-07-31
"6033",2015,92,2022-08-31
"6034",2015,60,2022-09-30
"6035",2016,4,2022-04-30
"6036",2016,3,2022-05-31
"6037",2016,4,2022-06-30
"6038",2016,5,2022-07-31
"6039",2016,4,2022-08-31
"6040",2016,3,2022-09-30
"6041",2017,1,2022-04-30
"6042",2017,1,2022-05-31
